,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
229,Anger Has a Secret,Terence Mathews,"['The Tomorrow War', 'Ghost in the Shell']",N/A,"Additional Crew, Actor, Casting Department",N/A
230,Jen,Danielle Ryan,"['The Silencing', 'Vivarium']",N/A,"Actress, Producer",1 win
231,Jen,John Hoye,"['Theatre of Souls', 'Silverhide']",N/A,"Actor, Editor, Producer",N/A
232,Jen,Damian Nixey,"['Christmess', 'Pieces of Her']",N/A,"Actor, Producer, Visual Effects",1 win & 1 nomination
233,Jen,Alan Thompson,"['All Passion Spent', 'Miracles Take Longer']",N/A,Actor,N/A
234,Jen,Laura Hopwood,"['Jen', 'The Hide']",N/A,Actress,N/A
235,Jen,David Seymour,"['Dave Allen at Peace', 'Witless']",N/A,"Actor, Writer, Producer",2009 - present
236,Jen,Valmike Rampersad,"['The Sandman', 'EastEnders']",1980,Actor,2 nominations
237,Jen,Ian Draper,"['Jen', 'The View']",N/A,Actor,N/A
238,Wild Ride,Ceri Bethan,"['Be the Light', 'District 69']",N/A,"Actress, Additional Crew",3 wins & 1 nomination
239,Wild Ride,Anna Luca Biani,"['Freaky Deaky', 'Voice']",1991,"Actress, Producer, Writer",N/A
240,Wild Ride,Scott Bridges,"['Lost & Found', 'Lake Effects']",1973,"Producer, Actor, Production Manager",5′ 7″ (1.70 m)
241,Wild Ride,Nicola Victoria Buck,"['The Theory of Everything', 'The Woods']",N/A,"Actress, Writer, Producer",Nicola Buck
242,Wild Ride,Robert Costanzo,"['Total Recall', 'Die Hard 2']",1942,"Actor, Producer, Director",7 wins & 11 nominations
243,Wild Ride,Tenley Dene,"[""The Aum's Law"", 'Suspicion']",N/A,Actress,N/A
244,Wild Ride,Morgan Freeman,"['54', 'The Big Hit']",N/A,Actor,N/A
245,Wild Ride,Sean Daniel Gordon,"['Dirty Little Trick', 'Mafiosa']",1995,"Producer, Actor, Camera and Electrical Department",","
246,Waiting for Forever,Rachel Bilson,"['Jumper', 'The O.C.']",1981,"Actress, Producer",5 wins & 6 nominations
247,Waiting for Forever,Tom Sturridge,"['On the Road', 'Far from the Madding Crowd']",1985,"Actor, Director",1 nomination
248,Waiting for Forever,Richard Jenkins,"['The Shape of Water', 'The Visitor']",1947,"Actor, Producer, Soundtrack",16 wins & 72 nominations total
249,Waiting for Forever,Blythe Danner,"['Meet the Parents', 'The Last Kiss']",1943,"Actress, Soundtrack",8 wins & 25 nominations total
250,Waiting for Forever,Matthew Davis,"['Legally Blonde', 'Blue Crush']",1978,Actor,N/A
251,Waiting for Forever,Scott Mechlowicz,"['EuroTrip', 'Mean Creek']",17,Actor,1 win
252,Waiting for Forever,Jaime King,"['My Bloody Valentine', 'Sin City']",1979,"Actress, Producer, Director",1 win & 7 nominations
253,Waiting for Forever,Nikki Blonsky,"['Hairspray', 'A Voice in Violet']",1988,"Actress, Producer, Soundtrack",16 wins & 17 nominations
254,Christina,Nicki Aycox,"['Perfect Stranger', 'Jeepers Creepers 2']",1975,"Actress, Composer",N/A
255,Christina,Jordan Belfi,"['Entourage', 'All American']",30,"Actor, Camera and Electrical Department, Producer",N/A
256,Blog,Candela Antón,"['Every 75 minutes', 'Blog']",N/A,"Actress, Soundtrack",N/A
257,Blog,Anna Castillo,"['Nowhere', 'Holy Camp!']",1993,"Actress, Soundtrack",10 wins & 31 nominations
258,Blog,Lola Errando,"['Amar', 'Blog']",N/A,"Actress, Camera and Electrical Department, Cinematographer",N/A
259,Blog,Sara Gómez,"['Blog', 'The Red Band Society']",N/A,"Actress, Soundtrack",N/A
260,Blog,Lídia Torrent,"['Blog', 'The Key Game']",1994,Actress,N/A
261,Blog,Irene Trullén,"['Blog', 'El sitio de Otto']",N/A,Actress,N/A
262,Blog,Alada Vila,"['Blog', 'The Red Band Society']",N/A,Actress,N/A
263,Blog,Jackeline Cornejo,"['Blog', 'Mira lo que has hecho']",N/A,Actress,N/A
264,Nonames,James Badge Dale,"['The Departed', '13 Hours: The Secret Soldiers of Benghazi']",1978,Actor,3 wins & 9 nominations
265,Nonames,Gillian Jacobs,"['Community', 'The Box']",1982,"Actress, Director, Writer",4 wins & 5 nominations
266,Nonames,Barry Corbin,"['Tulsa King', 'Yellowstone']",1940,"Actor, Producer, Additional Crew",10 wins & 12 nominations total
267,Nonames,Darren E. Burrows,"['Northern Exposure', 'Casualties of War']",1966,"Actor, Producer, Soundtrack",1 nomination
268,Nonames,Jamie Harrold,"['The Score', 'The Sum of All Fears']",N/A,"Actor, Soundtrack",N/A
269,Nonames,Jennifer Ferrin,"['The Knick', 'Sneaky Pete']",25,Actress,2 nominations
270,Nonames,Michael Chernus,"['Severance', 'Spider-Man: Homecoming']",1977,Actor,2 wins & 1 nomination
271,Nonames,Allen Hamilton,"['The Fugitive', 'Soul Survivors']",1935,"Actor, Camera and Electrical Department",","
272,The Blonde with Bare Breasts,Vahina Giocante,"['Lila dit ça', 'Trader Games']",1981,Actress,N/A
273,The Blonde with Bare Breasts,Nicolas Duvauchelle,"['Polisse', 'Inside']",1980,Actor,4 nominations
274,The Blonde with Bare Breasts,Steve Le Roi,"['The Blonde with Bare Breasts', 'Tom le cancre']",N/A,Actor,N/A
275,The Blonde with Bare Breasts,Paul Schmidt,"['The Blonde with Bare Breasts', 'Jetzt siehst du mal die Welt']",N/A,"Actor, Cinematographer",N/A
276,The Blonde with Bare Breasts,Brendan Backmann,"['The Blonde with Bare Breasts', 'Hold Back']",N/A,Actor,N/A
277,The Blonde with Bare Breasts,Jacques Spiesser,"['Priceless', 'Ariane']",1947,Actor,N/A
278,The Blonde with Bare Breasts,Christian Bouillette,"['Renseignements généraux', ""Les samedis de l'histoire""]",N/A,Actor,N/A
279,The Blonde with Bare Breasts,Mireille Franchino,"['The Favour, the Watch and the Very Big Fish', 'The Young Lieutenant']",N/A,Actress,N/A
280,Die grünen Hügel von Wales,Julia Richter,"['Sushi in Suhl', 'Freunde fürs Leben']",1970,"Actress, Writer, Director",1 nomination
281,Die grünen Hügel von Wales,Christoph M. Ohrt,"['Edel & Starck', 'HeliCops - Einsatz über Berlin']",1960,Actor,2 wins & 1 nomination
282,Die grünen Hügel von Wales,Heidelinde Weis,"['Liselotte von der Pfalz', 'Eifersucht']",1940,"Actress, Writer, Soundtrack",1 win & 1 nomination
283,Die grünen Hügel von Wales,Pascal Breuer,"['Underworld', 'Diese Drombuschs']",1966,"Actor, Sound Department",Pascal Bräuer
284,Die grünen Hügel von Wales,Ole Puppe,"['Zarah: Wilde Jahre', 'Einmal Bulle, immer Bulle']",1969,Actor,5′ 10¾″ (1.80 m)
285,Die grünen Hügel von Wales,Dominik Jahn,"['Die grünen Hügel von Wales', 'Jetzt erst recht!']",1995,Actor,N/A
286,Die grünen Hügel von Wales,Stephanie Japp,"['Das Programm', 'Private Banking']",1972,"Actress, Writer",Stefanie Japp
287,Die grünen Hügel von Wales,Rafael Gareisen,"['Bridge of Spies', 'The Book Thief']",1994,Actor,1 nomination
288,Agnipariksha,Heidelinde Weis,"['Liselotte von der Pfalz', 'Eifersucht']",1940,"Actress, Writer, Soundtrack",1 win & 1 nomination
289,Agnipariksha,Pascal Breuer,"['Underworld', 'Diese Drombuschs']",1966,"Actor, Sound Department",Pascal Bräuer
290,Agnipariksha,Ole Puppe,"['Zarah: Wilde Jahre', 'Einmal Bulle, immer Bulle']",1969,Actor,5′ 10¾″ (1.80 m)
291,Agnipariksha,Dominik Jahn,"['Die grünen Hügel von Wales', 'Jetzt erst recht!']",1995,Actor,N/A
292,Agnipariksha,Stephanie Japp,"['Das Programm', 'Private Banking']",1972,"Actress, Writer",Stefanie Japp
293,Agnipariksha,Rafael Gareisen,"['Bridge of Spies', 'The Book Thief']",1994,Actor,1 nomination
294,Every Day,Liev Schreiber,"['Spotlight', 'X-Men Origins: Wolverine']",1967,"Actor, Producer, Additional Crew",15 wins & 50 nominations total
295,Every Day,Helen Hunt,"['As Good as It Gets', 'Twister']",1963,"Actress, Producer, Director",47 wins & 67 nominations total
296,Every Day,Carla Gugino,"['Watchmen', ""Gerald's Game""]",1971,"Actress, Producer, Soundtrack",3 wins & 18 nominations
297,Every Day,Ezra Miller,"['The Perks of Being a Wallflower', 'We Need to Talk About Kevin']",1992,"Actor, Producer, Director",10 wins & 16 nominations
298,Every Day,Skyler Fortgang,"['American Gangster', 'Every Day']",N/A,Actor,N/A
299,Every Day,David Harbour,"['Revolutionary Road', 'Hellboy']",1975,"Actor, Producer, Soundtrack",9 wins & 19 nominations total
300,Every Day,Eddie Izzard,"[""Ocean's Thirteen"", 'Across the Universe']",1962,"Actor, Producer, Writer",3 wins & 7 nominations total
301,Every Day,Brian Dennehy,"['First Blood', 'Silverado']",1938,"Actor, Producer, Director",6 wins & 22 nominations total
302,Harvest,Robert Loggia,"['Big', 'Independence Day']",1930,"Actor, Director, Additional Crew",6 wins & 8 nominations total
303,Harvest,Jack Carpenter,"['I Love You, Beth Cooper', 'The Good Wife']",1984,"Actor, Producer, Soundtrack",N/A
304,Harvest,Victoria Clark,"['The Happening', 'Cradle Will Rock']",1959,"Actress, Director, Writer",N/A
305,Harvest,Arye Gross,"['Better Call Saul', 'Minority Report']",17,"Actor, Director",N/A
306,Harvest,Barbara Barrie,"['Breaking Away', 'Hercules']",1931,"Actress, Soundtrack",1 win & 9 nominations total
307,Harvest,Peter Friedman,"['Single White Female', 'Love & Other Drugs']",1949,"Actor, Soundtrack",7 wins & 1 nomination
308,Harvest,Adriana Sevan,"['Get the Gringo', 'Terminator: Dark Fate']",N/A,"Actress, Additional Crew, Sound Department",Adriana Sevahn Nichols
309,Harvest,Kel O'Neill,"['Pulse', 'Domino']",N/A,"Actor, Director, Producer",N/A
310,In the Drink,Harold Cannon,"['Short Term 12', 'NCIS']",2023,Actor,N/A
311,In the Drink,Arye Gross,"['Better Call Saul', 'Minority Report']",17,"Actor, Director",N/A
312,In the Drink,Barbara Barrie,"['Breaking Away', 'Hercules']",1931,"Actress, Soundtrack",1 win & 9 nominations total
313,In the Drink,Peter Friedman,"['Single White Female', 'Love & Other Drugs']",1949,"Actor, Soundtrack",7 wins & 1 nomination
314,In the Drink,Adriana Sevan,"['Get the Gringo', 'Terminator: Dark Fate']",N/A,"Actress, Additional Crew, Sound Department",Adriana Sevahn Nichols
315,In the Drink,Kel O'Neill,"['Pulse', 'Domino']",N/A,"Actor, Director, Producer",N/A
316,The Ascent,Josie Davis,"['Festival of Trees', 'Glowzies']",16,"Actress, Producer, Writer",3 wins & 2 nominations
317,The Ascent,William McNamara,"['Copycat', 'Stealing Home']",31,"Actor, Producer, Director",9 wins & 1 nomination
318,The Ascent,Martin Kove,"['The Karate Kid', 'The Karate Kid Part III']",1947,"Actor, Producer, Director",9 wins & 3 nominations
319,The Ascent,Courtney Gains,"['Faster', 'The Wrath of Becky']",22,"Actor, Producer, Director",17 wins & 1 nomination
320,The Ascent,Joe Estevez,"['Return of the Roller Blade Seven', 'Who Lives Last']",1946,"Actor, Producer, Additional Crew",5 wins & 3 nominations
321,The Ascent,William Duffy,"['The West Wing', 'Scandal']",1960,Actor,N/A
322,The Ascent,Anne Griffin,"['Nowhere Fast', 'Rex']",1979,"Actress, Editor, Producer",1 win
323,The Ascent,Michael Spellman,"['Hawaii Five-0', ""Charlie Wilson's War""]",19,Actor,N/A
324,Pelican Blood,Harry Treadaway,"['Honeymoon', 'The Lone Ranger']",1984,"Actor, Music Department, Soundtrack",2 nominations
325,Pelican Blood,Emma Booth,"['The Gloaming', 'Hounds of Love']",1982,"Actress, Producer",9 wins & 8 nominations
326,Pelican Blood,Ali Craig,"['Weekender', 'May I Kill U?']",N/A,"Actor, Writer",N/A
327,Pelican Blood,Arthur Darvill,"['Doctor Who', 'Broadchurch']",1982,"Actor, Composer, Music Department",N/A
328,Pelican Blood,Christopher Fulford,"['Scoop', 'Joyeux Noel']",1955,Actor,N/A
329,Pelican Blood,Emma Clifford,"['John Carter', 'Vampire Killers']",N/A,"Actress, Second Unit Director or Assistant Director",N/A
330,Pelican Blood,Daniel Hawksford,"['Another Me', 'Torchwood: Monthly Range']",1980,Actor,N/A
331,Pelican Blood,John Hollingworth,"[""The Queen's Gambit"", 'Rebecca']",1981,"Actor, Producer",N/A
332,The Bill Collector,Danny Trejo,"['Machete', 'From Dusk Till Dawn']",1944,"Actor, Producer, Additional Crew",18 wins & 15 nominations
333,The Bill Collector,Gary Ray Moore,"['House of Cards', 'Bull Street']",1961,"Actor, Director, Writer",N/A
334,The Bill Collector,Brandon Hardesty,"['No Small Parts', 'American Pie Presents: The Book of Love']",1987,"Writer, Director, Producer",N/A
335,The Bill Collector,Ron Kenoly,"['The Bill Collector', 'Grand Avenue']",N/A,"Actor, Soundtrack",N/A
336,The Bill Collector,Elizabeth Omilami,"['Hap and Leonard', 'Queen Sugar']",1951,"Actress, Writer",N/A
337,The Bill Collector,Tom Ohmer,"['Criminal Minds', 'NCIS: Los Angeles']",25,"Actor, Producer, Casting Director",5 wins & 2 nominations
338,The Bill Collector,Kera O'Bryon,"['The American West', 'Anomaly']",N/A,"Actress, Music Department, Additional Crew",2 wins & 3 nominations
339,The Bill Collector,Tamara Johnson,"['Where Are You, Bobby Browning?', 'Dinner with the Alchemist']",N/A,Actress,N/A
340,Last Letters from Monte Rosa,Daniel Asher,"['Winter of Frozen Dreams', 'Last Letters from Monte Rosa']",N/A,Actor,Danny Asher
341,Last Letters from Monte Rosa,C.J. Barkus,"['Brooklyn Nine-Nine', 'Rat Talk']",N/A,"Actor, Camera and Electrical Department, Producer",CJ Barkus
342,Last Letters from Monte Rosa,Gianluca Bianco,"['Last Letters from Monte Rosa', 'The Fallen']",N/A,Actor,N/A
343,Last Letters from Monte Rosa,Davide Borella,"['The Sopranos', 'Norman']",N/A,Actor,N/A
344,Last Letters from Monte Rosa,Hans-Dieter Brückner,"['Die Tigerin', 'Lexx']",1961,Actor,N/A
345,Last Letters from Monte Rosa,Achim Buchner,"['Last Letters from Monte Rosa', 'The Fallen']",N/A,Actor,N/A
346,Last Letters from Monte Rosa,Michael Castignetti,"['Last Letters from Monte Rosa', 'The Fallen']",N/A,Actor,N/A
347,Last Letters from Monte Rosa,Rick Cavallaro,"['Last Letters from Monte Rosa', 'The Fallen']",N/A,Actor,N/A
348,Ghetto Physics,Mike Foy,"['Green Rush', 'Death in Texas']",23,"Actor, Stunts, Additional Crew",1 win
349,Ghetto Physics,Sabrina Revelle,"['Champaign ILL', 'Animal Kingdom']",N/A,"Actress, Producer",N/A
350,Ghetto Physics,Nina Daniels,"['Notorious', 'My Man Is a Jewmaican']",N/A,"Actress, Producer, Writer",5′ 7″ (1.70 m)
351,Ghetto Physics,Janeline Hayes,"['Girls Trip', '22 Jump Street']",8,"Actress, Additional Crew, Second Unit Director or Assistant Director",N/A
352,Ghetto Physics,Ice-T,"['New Jack City', 'Surviving the Game']",1958,"Actor, Producer, Composer",5 wins & 15 nominations
353,Ghetto Physics,Joseph Bayard,"['Furious 7', 'Gifted']",15,"Actor, Producer, Additional Crew",N/A
354,Ghetto Physics,Alex Duong,"['Blue Bloods', 'Historical Roasts']",1984,"Actor, Writer, Stunts",N/A
355,Ghetto Physics,Cornel West,"['The Matrix Reloaded', 'The Matrix Revolutions']",1953,"Producer, Actor, Writer",N/A
356,The Abandoned,Mirsad Tuka,"['Underground', 'Remake']",1965,Actor,6′ (1.83 m)
357,The Abandoned,Mira Furlan,"['Babylon 5', 'The Beauty of Vice']",1955,Actress,4 wins & 1 nomination
358,The Abandoned,Mirela Lambic,"['The Abandoned', 'Belvedere']",1975,Actress,N/A
359,The Abandoned,Dragan Marinkovic,"['The November Man', 'Behind Enemy Lines']",1968,Actor,Dragan Marinkovic Maca
360,The Abandoned,Meto Jovanovski,"['Istreli vo sonot na Marija', 'Happy New Year']",1946,"Actor, Director",Metodi Jovanoski
361,The Abandoned,Zijah Sokolovic,"['Zadah tela', 'Bella Block']",1950,"Actor, Writer",Zijah A. Sokolovic
362,The Abandoned,Zan Marolt,"['The Hunting Party', 'Elvis']",1964,Actor,","
363,Ten Stories Tall,Jean Brassard,"['MacGyver', 'Ramy']",1958,"Actor, Composer, Soundtrack",1 nomination
364,Ten Stories Tall,Tovah Feldshuh,"['Just My Luck', 'Lady in the Water']",1952,"Actress, Producer, Soundtrack",5 wins & 6 nominations total
365,Ten Stories Tall,Jim Gaffigan,"['Super Troopers', 'Going the Distance']",1966,"Actor, Writer, Producer",5 wins & 9 nominations
366,Ten Stories Tall,Josh Hamilton,"['Eighth Grade', 'Dark Skies']",1969,"Actor, Producer",6 wins & 2 nominations
367,Ten Stories Tall,Simon Jutras,"['Serendipity', 'Julie & Julia']",N/A,"Actor, Additional Crew",N/A
368,Ten Stories Tall,Jennifer Regan,"['The Good Nurse', 'FBI: Most Wanted']",N/A,Actress,N/A
369,Ten Stories Tall,Sherri Saum,"['Sunset Beach', 'Law & Order: Criminal Intent']",1974,"Actress, Director, Producer",2 nominations
370,Ten Stories Tall,Ally Sheedy,"['WarGames', 'Short Circuit']",1962,"Actress, Producer, Soundtrack",4 wins & 13 nominations
371,Shocking Blue,Lisa Smit,"['Ares', 'Lili']",1993,"Actress, Director, Second Unit Director or Assistant Director",7 wins & 4 nominations
372,Shocking Blue,Dragan Bakema,"['Hunting & Sons', 'De geheimen van Barslet']",1980,"Actor, Producer, Writer",2 nominations
373,Shocking Blue,Niels Gomperts,"['Penoza', 'Quo Vadis, Aida?']",1991,Actor,4 nominations
374,Shocking Blue,Ruben van Weelden,"['NL-Alert', 'Only Time Will Tell']",N/A,"Cinematographer, Camera and Electrical Department, Actor",N/A
375,Shocking Blue,Sarah Bannier,"['De maatschap', 'Sinterklaasjournaal']",1990,Actress,1 win
376,Shocking Blue,Jim van der Panne,"['Gruesome School Trip', 'De geheimen van Barslet']",1991,"Actor, Composer",1 win
377,Shocking Blue,Thijs Feenstra,"['Bureau Kruislaan', 'Flikken Maastricht']",1959,Actor,","
378,Shocking Blue,Tsilla Voet,"['Overspel', 'King of the Skies']",N/A,"Additional Crew, Actress, Casting Department",N/A
379,Dance with the One,Gabriel Luna,"['Terminator: Dark Fate', 'The Last of Us']",1982,"Actor, Producer",3 wins & 3 nominations
380,Dance with the One,Xochitl Romero,"['The Conners', 'Bernie']",N/A,"Actress, Producer, Writer",N/A
381,Dance with the One,Gary McCleery,"['Taps', ""Baby It's You""]",N/A,Actor,Gary Mc Cleery
382,Dance with the One,Paul Saucido,"['The Bold and the Beautiful', 'Hotel California']",N/A,"Actor, Writer, Production Manager",N/A
383,Dance with the One,Barry Tubb,"['Top Gun', 'The Legend of Billie Jean']",1963,"Actor, Director, Writer",N/A
384,Dance with the One,Mike Davis,"['Sin City: A Dame to Kill For', 'Revolution']",N/A,Actor,N/A
385,Dance with the One,Dana Wheeler-Nicholson,"['Fletch', 'Tombstone']",1960,"Actress, Soundtrack",N/A
386,Boku no sukina hito,Koyuki,"['The Last Samurai', 'Warau Iemon']",1976,"Actress, Executive",1 win & 1 nomination
387,Boku no sukina hito,Sôsuke Ikematsu,"['The Last Samurai', ""Love's Whirlpool""]",1990,Actor,5 wins & 2 nominations
388,Boku no sukina hito,Takuya Ishida,"['The Girl Who Leapt Through Time', 'Semishigure']",1987,Actor,N/A
389,Boku no sukina hito,Barry Tubb,"['Top Gun', 'The Legend of Billie Jean']",1963,"Actor, Director, Writer",N/A
390,Boku no sukina hito,Mike Davis,"['Sin City: A Dame to Kill For', 'Revolution']",N/A,Actor,N/A
391,Boku no sukina hito,Dana Wheeler-Nicholson,"['Fletch', 'Tombstone']",1960,"Actress, Soundtrack",N/A
392,The Taqwacores,Bobby Naderi,"['The Beekeeper', 'Under the Shadow']",19,"Actor, Producer, Director",1 win
393,The Taqwacores,Noureen DeWulf,"['Ghosts of Girlfriends Past', 'Anger Management']",1984,Actress,2 wins
394,The Taqwacores,Dominic Rains,"['A Girl Walks Home Alone at Night', 'Burn Country']",1,"Actor, Producer, Additional Crew",5 wins & 1 nomination
395,The Taqwacores,Barry Tubb,"['Top Gun', 'The Legend of Billie Jean']",1963,"Actor, Director, Writer",N/A
396,The Taqwacores,Mike Davis,"['Sin City: A Dame to Kill For', 'Revolution']",N/A,Actor,N/A
397,The Taqwacores,Dana Wheeler-Nicholson,"['Fletch', 'Tombstone']",1960,"Actress, Soundtrack",N/A
398,Lovelorn,Phillip James,"['Lovelorn', 'The Waiting Man']",1981,"Actor, Director, Writer",1 win
399,Lovelorn,Orlando Seale,"['Death on the Nile', 'Pride and Prejudice']",1973,"Actor, Additional Crew",1 win
400,Lovelorn,Olivia Chappell,"['Sorority', 'Visitor']",N/A,"Actress, Producer, Art Department",N/A
401,Lovelorn,Sophie Lovell Anderson,"['The Bastard Executioner', 'Social Suicide']",N/A,Actress,N/A
402,Lovelorn,Tim Robinson,"['Tonight', 'Lovelorn']",N/A,"Actor, Producer",N/A
403,Lovelorn,Rebecca Santos,"['Seed of Chucky', 'Lovelorn']",1980,Actress,N/A
404,Lovelorn,Edmund Dehn,"['Knightmare', 'Judge Minty']",N/A,Actor,1 win & 4 nominations
405,Lovelorn,Sarah Winter,"['A Small Light', 'Versailles']",N/A,"Actress, Additional Crew",N/A
406,Lamhaa: The Untold Story of Kashmir,Sanjay Dutt,"['Munna Bhai M.B.B.S.', 'Lage Raho Munna Bhai']",1959,"Actor, Music Department, Producer",26 wins & 62 nominations
407,Lamhaa: The Untold Story of Kashmir,Bipasha Basu,"['Ajnabee', 'Race']",1979,"Actress, Music Department, Soundtrack",24 wins & 49 nominations
408,Lamhaa: The Untold Story of Kashmir,Kunal Kapoor,"['Rang De Basanti', 'Don 2']",1975,"Actor, Second Unit Director or Assistant Director, Producer",6 wins & 10 nominations
409,Lamhaa: The Untold Story of Kashmir,Anupam Kher,"['Hotel Mumbai', 'The Accidental Prime Minister']",1955,"Actor, Producer, Music Department",28 wins & 57 nominations total
410,Lamhaa: The Untold Story of Kashmir,Shernaz Patel,"['Black', 'Guzaarish']",N/A,"Actress, Producer, Additional Crew",3 wins & 9 nominations
411,Lamhaa: The Untold Story of Kashmir,Mahesh Manjrekar,"['Kaante', 'Slumdog Millionaire']",1953,"Writer, Producer, Actor",5 wins & 16 nominations
412,Lamhaa: The Untold Story of Kashmir,Murli Sharma,"['Baby', 'Jaane Tu... Ya Jaane Na']",1972,Actor,3 wins & 3 nominations
413,Lamhaa: The Untold Story of Kashmir,Yashpal Sharma,"['Lagaan: Once Upon a Time in India', 'Gangs of Wasseypur']",1967,"Actor, Producer, Director",7 wins & 11 nominations
414,The Insides of a Lamb,Deborah Britton,"['The Insides of a Lamb', 'Rebel Studz: The Uncensored Documentary']",1986,Actress,N/A
415,The Insides of a Lamb,Lisa Britton,"['The Insides of a Lamb', 'Rebel Studz: The Uncensored Documentary']",1986,Actress,5′ 5″ (1.65 m)
416,The Insides of a Lamb,Christopher Callen,"['Fear and Loathing in Las Vegas', 'Burning Shadow']",N/A,"Actress, Soundtrack",N/A
417,The Insides of a Lamb,Sam Gipson,"['90210', 'Just Jordan']",24,Actor,N/A
418,The Insides of a Lamb,Stephanie Katz,"['Kill Speed', 'The Shiftling']",1985,Actress,N/A
419,Toora Rickshaw Wala,Prakash Awasthi,"['Mayaa 2', 'Mayaa']",N/A,"Actor, Producer, Director",N/A
420,The Sparrow and the Tigress,James Rebhorn,"['Independence Day', 'The Game']",1948,Actor,2 nominations
421,The Sparrow and the Tigress,David Langford,"['The Sparrow and the Tigress', 'Virginity']",N/A,Actor,N/A
422,The Sparrow and the Tigress,Jennifer Angela Bishop,"['The Last Abduction', 'The Human War']",N/A,Actress,Jennifer Bishop
423,The Sparrow and the Tigress,James Warke,"['Depravity', 'Faust']",N/A,"Actor, Producer",6′ 1″ (1.85 m)
424,The Sparrow and the Tigress,Andrea Leigh,"['House of Cards', 'For Life']",N/A,Actress,1 win
425,The Sparrow and the Tigress,Rusty De Wees,"['Icebreaker', 'Where the Rivers Flow North']",1960,"Actor, Stunts",N/A
426,The Sparrow and the Tigress,Alex Cherington,"['The Sparrow and the Tigress', 'Escape to Verna']",N/A,Actor,N/A
427,Made in Poland,Piotr Wawer Jr.,"['Made in Poland', 'Television Theater']",1983,Actor,N/A
428,Made in Poland,Janusz Chabior,"['Made in Poland', 'Character']",1963,"Actor, Music Department",1 win
429,Made in Poland,Przemyslaw Bluszcz,"['W dól kolorowym wzgórzem', 'Na dobre i na zle']",1970,Actor,1 win
430,Made in Poland,Magdalena Kuta,"['Sexmission', 'Ga-ga: Glory to the Heroes']",1957,Actress,Magdalena Kuta-Jastrzebska
431,Made in Poland,Grzegorz Sowa,"['Papusza', 'Barwy szczescia']",N/A,Actor,N/A
432,Made in Poland,Marta Powalowska,"['Prosto w serce', 'Na dobre i na zle']",N/A,Actress,N/A
433,Made in Poland,Wieslaw Cichy,"['Wataha', 'The Vulture']",1957,Actor,N/A
434,Made in Poland,Halina Rasiakówna,"['Fugue', 'Pitbull']",1951,Actress,","
435,The Scientist,Bill Sage,"['American Psycho', 'Mysterious Skin']",1962,"Actor, Producer",1 win & 4 nominations
436,The Scientist,Adam LeFevre,"['The Manchurian Candidate', ""Fool's Gold""]",1950,"Actor, Writer, Soundtrack",3 wins & 1 nomination
437,The Scientist,Jamie Elman,"['Wreck-It Ralph', 'YidLife Crisis']",1976,"Actor, Writer, Director",2 wins & 5 nominations
438,The Scientist,Brittany Benjamin,"['Next Door', 'Days When the Rains Came']",N/A,"Actress, Writer, Director",2 wins & 11 nominations
439,The Scientist,Daniela Lavender,"['Night Hunter', 'Ali G Indahouse']",1974,"Actress, Writer, Producer",N/A
440,The Scientist,Jerry Longe,"['The Scientist', 'Slipping Into Darkness']",N/A,Actor,N/A
441,The Scientist,Quinn Kay,"['The Scientist', 'Farmer']",N/A,Actress,N/A
442,The Scientist,Bryan McClure,"['Origin', 'The Walking Dead']",N/A,"Actor, Producer, Writer",1 nomination
443,The Human Resources Manager,Mark Ivanir,"['Away', 'Babylon Berlin']",1968,"Actor, Additional Crew, Sound Department",2 wins & 6 nominations
444,The Human Resources Manager,Guri Alfi,"[""Matzav Ha'Uma"", 'Madrasa']",1976,"Writer, Actor, Director",1 win & 4 nominations
445,The Human Resources Manager,Noah Silver,"['Tyrant', 'Last Knights']",N/A,Actor,N/A
446,The Human Resources Manager,Rozina Cambos,"['The Human Resources Manager', ""Sof Shavua B'Tel Aviv""]",1951,Actress,1 win & 1 nomination
447,The Human Resources Manager,Julian Negulesco,"['The Human Resources Manager', 'Ultimate Heist']",1946,Actor,N/A
448,The Human Resources Manager,Bogdan Stanoevici,"['Cel ales', 'Dying of the Light']",1958,Actor,Bogdan Marian-Stanoevitch
449,The Human Resources Manager,Gila Almagor,"['Munich', 'The Summer of Aviya']",1939,"Actress, Writer, Producer",4 wins & 2 nominations
450,The Human Resources Manager,Yigal Sade,"['The Human Resources Manager', 'Love at Second Sight']",1961,Actor,Yigal Sadeh
451,Skateland,Shiloh Fernandez,"['Red Riding Hood', 'Evil Dead']",1985,"Actor, Producer, Writer",1 nomination
452,Skateland,Ashley Greene,"['Twilight', 'The Twilight Saga: New Moon']",1987,"Actress, Additional Crew",4 wins & 2 nominations
453,Skateland,Heath Freeman,"['NCIS', 'ER']",1980,"Actor, Producer, Writer",N/A
454,Skateland,Brett Cullen,"['The Dark Knight Rises', 'Ghost Rider']",1956,"Actor, Camera and Electrical Department, Producer",2 wins & 1 nomination
455,Skateland,Melinda McGraw,"['Mad Men', 'The Dark Knight']",25,"Actress, Soundtrack",3 wins & 1 nomination
456,Skateland,Taylor Handley,"['Mayor of Kingstown', 'Chasing Mavericks']",1984,"Actor, Writer, Director",1 nomination
